,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
27,28,9,19,5,6,6,0,1,"{'Glamis Road Dundee', 'Road Dundee', 'Finavon Street', 'skate park', '11 Panmure Terrace Dundee', 'East School Road Dundee', '541 South Road Dundee DD2 4FP', 'Ballumbie Road Dundee DD4 0PD', 'St', '28A Dura Street', 'Minto Place Dundee', '2 Dalgleish Road Dundee', 'movie theater', 'arcade', 'Kirsty Semple Way', 'Dundee', 'library', 'Commerce Street Brechin DD9 7BD', '3 Boniface Place', 'Road', 'cafe', '484 Perth Road Dundee', 'Finavon', 'Commerce Street', 'university', 'Street', '12 South Esk Road Forfar DD8 3SJ', 'Ballumbie Road', 'study group', 'Turnberry Avenue', 'Roseberry Street', '2', 'Road Dundee DD2'}","{'Arthurstone Terrace', 'Perth Road', 'Tayport', 'mine', 'South Road', 'Dalgleish Road', 'Glamis Road', 'Finavon Street', 'skate park', 'Finavon St', 'Minto Place', 'Panmure Terrace', 'snow area', 'storm drain', 'movie theater', 'Kirsty Semple Way', 'library', 'Dalgleish Street', 'university campus', 'Alloway Place', 'Findcastle Street', 'Commerce Street', 'Ballumbie Road', 'Dura Street', 'Boniface Place', 'Arbroath', 'Turnberry Avenue', 'South Esk Road', 'Alex King Way', 'Roseberry Street', 'Blackness Avenue', 'grocery store'}",851
28,10,3,7,1,15,15,0,1,"{'312 Greengairs Road Greengairs', 'physical therapy clinic', '312 Greengairs Road', 'Leckerstone Farm', 'Leckerstone Farm Dunfermline', 'physical', '2', 'Home', '2 Cramond Glebe Road', 'dialysis center', '2 Cramond Glebe Road Edinburgh'}","{'Fairykirk Road, Rosyth', 'community center', 'Ladybank Road, Pitlessie', 'roadhouse', '2 Cramond Glebe Road, Edinburgh', 'sports arena', 'warehouse', '8 Camdean Lane, Rosyth', 'roadhouse near 312 Greengairs Road', 'Kinghorn', 'physical therapy clinic', 'Edinburgh', 'Pitlessie', 'dialysis center', 'Rosyth', 'Pettycur Bay, Kinghorn', 'Greengairs', '34 Pettycur Bay, Kinghorn', 'cabin', 'Camdean Lane, Rosyth', 'Dunfermline', 'religious site', 'school', 'concert venue', 'Greengairs Road', 'family cabin', 'Leckerstone Farm, Dunfermline', '312 Greengairs Road', 'Cramond Glebe Road, Edinburgh', '28 Fairykirk Road, Rosyth'}",857
29,21,1,20,4,2,2,0,1,"{'homeowners association', 'Road', 'Glensburgh Road FK3 8XJ', 'workplace', 'West Bridge Street', 'Stirling', '1 Goosecroft Road Stirling', 'West Murrayfield Stirling', 'West Bridge Street Falkirk', 'Ercall Road Brightons', 'running group', '43 Union Road FK1 4PG', 'Foundry Loan Larbert FK5 4AW', 'office', 'school pickup', '17 Whitehouse Road Stirling', 'Foundry Loan Larbert', 'West', '17 Whitehouse Road Stirling FK7 7XX', 'Glensburgh Road', 'regular bar', '43 Union Road', 'West Murrayfield', 'West Murrayfield Stirling FK7 8NB', '17 Whitehouse Road'}","{'homeowners association meeting, 43 Union Road, FK1 4PG', 'West Murrayfield Zoo, Stirling', 'Kenilworth Drive, FK2 9LH', 'Glensburgh Road', 'Foundry Loan, Larbert', 'homeowners association meeting', 'West Lodge Gardens, Alloa', '17 Whitehouse Road, Stirling', 'Edward Street 1 CB30SZ', 'school', 'Bruce Street, Alloa', 'casino', 'homeowners association meeting, 43 Union Road', 'West Murrayfield, Stirling', 'Ercall Road, Brightons', 'Spittal Street', '43 Union Road, FK1 4PG', 'West Bridge Street, Falkirk', 'homeowners association meeting, 17 Whitehouse Road, Stirling'}",884
30,16,2,14,4,6,5,1,1,"{'Road', 'daycare pickup', 'Seafield Road Inverness', 'Ord Drive Muir of Ord', 'Hamilton Crescent IV30 4NW', 'Great North Road Muir of Ord IV6 7XR', 'synagogue', 'Longman Drive Inverness', '25 Southside Road', 'IV30', 'Drive Inverness', 'Strothers Lane', 'Millburn Road Inverness', 'hair salon', 'professional networking events', '48 Orchard Park Beauly', 'Sir Walter Scott Drive Inverness', 'Inverness', 'Sir Walter Scott Drive Inverness IV2 6BZ', 'grocery store'}","{'Seafield Road, Inverness', 'synagogue', 'Hamilton Crescent, IV30 4NW', 'Great North Road, Muir of Ord, IV6 7XR', 'Longman Drive, Inverness', 'Cemetery', 'Station Road, Achnasheen', '48 Orchard Park, Beauly', 'Great North Road, Muir of Ord', 'Sir Walter Scott Drive, Inverness, IV2 6BZ', 'farm', 'shopping mall', 'Southside Road', 'Edward Street 1 CB30SZ', 'Culduthel Avenue, Inverness', 'school', 'Strothers Lane', 'Millburn Road', 'basement', 'Harbour Road, Inverness', 'Ord Drive, Muir of Ord'}",903
31,19,5,14,4,9,9,0,1,"{'Road', 'Brumley Brae IV30 4NR', 'extracurricular activities', 'Shore Street Inverness', 'program', 'Hamilton Drive IV30 4NN', 'Coxton Park Elgin', 'university', 'of', 'Proby Street Maryburgh', 'Ness Walk Inverness IV3 5SF', 'tutoring center', '39 Greig Street', '2 Linkwood Lane Elgin', 'Sir Walter Scott Drive', 'Ness Walk Inverness', 'Black Isle Road Muir of Ord IV6 7RR', 'Great North Road Muir of Ord', 'movie theater', 'arcade', '25 Harbour Road', 'Inverness', 'Black Isle Road Muir of Ord'}","{'Ness Walk', 'Hamilton Drive', 'Maryburgh', 'Coxton Park', 'grandfather', 'IV6 7RR', 'vacation spot', 'IV30 4NN', 'Great North Road', 'Elgin', 'closet', 'abandoned shed', 'Shore Street', 'movie theater', '25 Harbour Road', '2 Linkwood Lane', 'Inverness', 'military base', 'IV30 4NR', 'university', 'river', 'Black Isle Road', 'Edward Street 1 CB30SZ', 'Proby Street', 'IV3 5SF', 'school', 'Mayne Road', 'Millburn Road', 'Sir Walter Scott Drive', 'Glenurquhart Road', 'shed', 'school bus stop', 'Muir of Ord', 'Brumley Brae', 'Greig Street'}",908
32,5,0,5,3,4,4,0,1,"{'Road', '6 Seggieden Place St Madoes PH2 7TU', 'Caledonian Road Perth', 'Road Perth', 'youth center', '14 Higher Oakfield PH16 5HT', 'study group', 'PH2'}","{'6 Seggieden Place', '14 Higher Oakfield', 'Cross Street', 'mental health facility', 'public park', 'Caledonian Road', 'school'}",951
33,17,5,12,1,6,6,0,1,"{'Road', 'Pier Oban PA34', 'volunteer organization', 'Railway Pier Oban', '1 Newark Street PA14 5PE', '1', 'North Pier Oban PA34 5QD', 'Home', 'Railway Pier Oban PA34 4LW', '1 Newark Street', 'school', 'Gallanach Road', 'Gallanach Road PA34 4PE', 'playground', 'arcade', '1 Customhouse Way PA15 1EG', 'Way', 'Pier Oban'}","{'North Pier, Oban', 'North Pier, Oban, PA34 5QD', 'cemetery', 'playground shed', 'Park Mains, Erskine, PA8 7AL', 'waterfront', 'Railway Pier, Oban', '1 Newark Street', 'Gallanach Road', 'Railway Pier, Oban, PA34 4LW', 'Gallanach Road, PA34 4PE', 'cemetery on Gallanach Road, PA34 4PE', 'shed at a volunteer organization site', 'playground', 'arcade', '1 Newark Street, PA14 5PE', 'illegal site near 1 Newark Street, PA14 5PE', 'illegal site', 'back road with friend Paul Bailey', '1 Customhouse Way, PA15 1EG', 'back road near North Pier, Oban, PA34 5QD', 'hiking trails', 'Glengallen Road', 'school', 'hiking trail with a colleague near Gallanach Road', 'shed', 'back road near the cemetery and shed'}",962
34,29,10,19,4,10,10,0,1,"{'Carmondean Centre Road', 'volunteer organization', 'dog park', '4', 'Drum Street EH17 8QQ', 'Port', 'Unit 2 Regent Centre Linlithgow EH49 7HU', 'church', 'Houston Mains Livingston', 'EH39', 'St', 'mosque', 'office', 'fitness center', 'Drum Street', 'Edinburgh', '5 The Village EH39 5HT', '40 Woodhall Road Edinburgh', 'Grosvenor Street Edinburgh', '6 May Terrace EH39 4BA', 'Road', 'West Craigs Industrial Estate', '1 Duncan Court EH39 4RJ', 'hobby group', '55 Easter Langside Crescent Dalkeith', 'Street', '40 Maritime Street Edinburgh', '17 Houston Mains Holdings Uphall EH52 6PA', 'Village Green Road Stenton', '40 Maritime Street', 'West', '32 Glenorchy Road EH39 4QE', 'grocery store'}","{'Carmondean Centre Road', 'desert', 'volunteer organization', 'lake', 'remote desert area', '1 Duncan Court, EH39 4RJ', 'dog park', 'Unit 2, Regent Centre, Linlithgow, EH49 7HU', 'church', 'shelter on Drum Street', 'Livingston', '50 Howden Hall Road', 'Howden Hall Road, Edinburgh', '5 Pheasant Walk, North Berwick', 'nearby lake', 'Howden Hall Road', 'Houston Mains, Livingston', 'mosque', 'fitness center', '5-7 Drum Street', '40 Woodhall Road, Edinburgh', '32 Glenorchy Road, EH39 4QE', '6 May Terrace, EH39 4BA', 'desert area', '17 Houston Mains Holdings, Uphall, EH52 6PA', '5-21 Grosvenor Street, Edinburgh', 'illegal site', 'restaurant', '5-7 Drum Street, EH17 8QQ', 'ferry', 'rented boat', 'West Craigs Industrial Estate', '5 The Village, EH39 5HT', '40 Maritime Street, Edinburgh', 'hobby group', '55 Easter Langside Crescent, Dalkeith', 'Village Green Road, Stenton', 'domestic violence-related situation', 'Garden Place, Livingston', '40 Maritime Street', 'Dalkeith', 'site in the desert', 'grocery store'}",985
35,44,8,36,5,6,6,0,1,"{'28 Fairykirk Road Rosyth KY11 2QQ', 'Place Rosyth KY11', 'synagogue', '1 Canmore Street', 'Mellor Court', '1', 'Place', 'Seaforth Place', '1 Dick Place Rosyth KY11 2JG', 'North Street Glenrothes KY7 5LT', 'hospital', 'Green', '9', 'West Green Crail KY10 3RD', 'St', 'Milne Gardens Crail', '9 Kilcruik Road Kinghorn KY3 9XH', 'physical therapy clinic', 'assisted living facility', '1 Canmore Street Kinghorn', '7 Aithernie Drive Upper Largo', '35 Fowler Street Cellardyke', '8', 'Rosyth', '28 Fairykirk Road Rosyth', 'Abbey Road Newburgh', 'bingo hall', 'Road', '8 Bowling Green Place Crail', '8 Camdean Lane Rosyth', '9 Kilcruik Road Kinghorn', 'Street', 'Seaforth Place Burntisland', 'North Street Glenrothes', 'Home', 'West Green Crail', 'Kilcruik Road', '1 Canmore Street Kinghorn KY3 9RH', 'regular walking route', 'Seaforth Place Burntisland KY3 9AX', 'Mellor Court Rosyth', 'North Street', '7', '9 Kilcruik Road', '8 Bowling Green Place Crail KY10 3TG', 'park', '15 Milne Gardens', 'living', 'grocery store'}","{'abandoned mine', '8 Bowling Green Place, Crail', '32 Hamilton Place, Rosyth', 'mine', '28 Fairykirk Road, Rosyth', '1 Canmore Street', 'cave', 'cave near a hospital', 'synagogue', 'North Street, Glenrothes, KY7 5LT', '1 Dick Place, Rosyth', '9-20 John Woods Houses, Upper Largo', '8 Camdean Lane, Rosyth', 'Hamilton Place, Rosyth', '42 Mid Shore', 'Burntisland Road', 'physical therapy clinic', 'Seaforth Place, Burntisland, KY3 9AX', '1 Canmore Street, Kinghorn', '9 Kilcruik Road, KY3 9XH', 'Rosyth', '7 Aithernie Drive, Upper Largo', ""St Margaret's Head, North Queensferry"", '1 Parkside Square, Rosyth', 'bingo hall', 'park in a suburban area near 1 Dick Place, Rosyth', 'local mine', 'Kilcruik Road, Kinghorn', 'North Street, Glenrothes', '15 Milne Gardens, Rosyth', '9 Kilcruik Road, Kinghorn', 'Milne Gardens in Crail', 'Seaforth Place, Burntisland', '1 Canmore Street, Kinghorn, KY3 9RH', 'Kilcruik Road', 'Lodge Rise, Glenrothes, KY7 5TG', '35 Fowler Street, Cellardyke', 'Glenrothes', 'casino', 'Abbey Road, Newburgh', '18-21 Mellor Court, Rosyth', '6-9 West Green, Crail', 'North Street', 'Seaforth Place in Burntisland', 'park'}",1019
36,14,5,9,0,2,2,0,1,"{'Turnberry Avenue', 'Road', 'Minto Place', 'fast food restaurant', '11 Panmure Terrace Dundee', '484 Perth Road Dundee', 'Dundee Road Arbroath', 'Road Dundee', '16 Cleghorn Street', 'movie theater', '6 Lownie Road Forfar', 'Dundee', 'skate park', 'library'}","{'Turnberry Avenue', 'Dundee Road, Arbroath', 'fast food restaurant', 'library', 'Dundee', '11 Panmure Terrace, Dundee', 'East School Road, Dundee', '16 Cleghorn Street', 'nearby movie theater', '6 Lownie Road, Forfar', 'local skate park', '484 Perth Road, Dundee', 'Minto Place, Dundee', 'military base', 'Clive'}",1077
37,4,1,3,1,10,10,0,1,"{'484 Perth Road Dundee DD2 1LR', '312 Greengairs Road Greengairs', '484 Perth Road Dundee', 'Home', '312 Greengairs Road'}","{'484 Perth Road, Dundee, DD2 1LR', 'fairground', 'back road', 'gas station', 'beach', 'ferry', '312 Greengairs Road, Greengairs', '312 Greengairs Road', 'secluded path', 'dense woodland', 'forest', 'ferry by the fairground', 'gas station near the beach', '484 Perth Road, Dundee', 'nearby forested areas', 'Greengairs'}",1143
38,18,2,16,7,4,4,0,1,"{'bingo hall', 'Road', 'Railway Pier Oban', 'North Pier Oban', 'An', 'Park Mains Erskine', 'dialysis', '1', 'North Pier Oban PA34 5QD', 'Home', 'Park Mains', 'Customhouse Way', 'Railway Pier Oban PA34 4LW', 'Glengallen Road', 'Gallanach Road', 'mosque', 'regular walking route', 'senior housing', 'Larkfield Road', 'Larkfield Road Inverclyde PA16 0XN', 'Gallanach Road PA34 4PE', '1 Customhouse Way PA15 1EG', '1 Customhouse Way', 'Park Mains Erskine PA8 7AL', 'grocery store'}","{'', 'Gallanach Road, PA34 4HH', 'North Pier, Oban', 'North Pier, Oban, PA34 5QD', 'An t-Sràid, PA34 5UG', 'Railway Pier, Oban, PA34 4LW', 'Gallanach Road, PA34 4PE', 'school-related area', 'Larkfield Road, Inverclyde, PA16 0XN', 'Inverclyde', '1 Customhouse Way, PA15 1EG', 'Larkfield Road, Inverclyde', 'Edward Street 1 CB30SZ', 'Customhouse Way', 'Glengallen Road', 'Park Mains, Erskine', 'school', 'An amusement park', 'school-related community center'}",1160
39,10,0,10,3,1,1,0,1,"{'skate', 'Lochies Road Burntisland KY3 9JX', '3 Seals Craig View Burntisland', 'Lochies Road Burntisland', 'sports club', 'music lessons', '7 Pitreavie Court Dunfermline', 'Burntisland', '7 Dollar Grove Burntisland KY3 0JZ', '97 Backmarch Road Rosyth', 'skate park', 'study group', '43'}","{'hospital-related facility', 'skate park in North Queensferry', '97 Backmarch Road, Rosyth', '7 Pitreavie Court, Dunfermline', '43 The Temple, Lower Largo', 'Lochies Road, Burntisland', '3 Seals Craig View, Burntisland', 'Lochies Road, Burntisland, KY3 9JX', '7 Dollar Grove, Burntisland, KY3 0JZ', 'Castlandhill Road, Rosyth'}",1188
40,26,3,23,6,3,3,0,1,"{'professional networking', '214 Broughty Ferry Road', 'Road Dundee', 'church', 'Tayside Street Carnoustie', 'Turnberry Avenue Dundee', '28 Railton Gardens', 'Ballumbie Road Dundee', '28A Dura Street', '71 Lothian Crescent', 'Dundee', 'library', 'Commerce Street Brechin DD9 7BD', 'Dundee DD4', '28A Dura Street Dundee', 'Road', 'medical appointments', 'Dundee Road Arbroath', 'regular commute', 'evening classes', 'Dundee Road Arbroath DD11 2NQ', 'Street', 'Home', 'Kirsty Semple Way Dundee', 'Tayside Street Carnoustie DD7 6AX', 'Arbroath', 'Road Dundee DD4', '28 Railton Gardens Arbroath', '2', 'meetings', '2 Alex King Way', 'Turnberry Avenue Dundee DD2 3TP'}","{'Kirsty Semple Way, Dundee', ""King's Cross Road"", 'Dundee Road, Arbroath, DD11 2NQ', 'Tayside Street, Carnoustie, DD7 6AX', 'Broughty Ferry Road', 'Turnberry Avenue, Dundee, DD2 3TP', 'Library on Tayside Street, Carnoustie, DD7 6AX', 'Church', 'Cave near 71 Lothian Crescent', 'Cave near Turnberry Avenue, Dundee', 'Cave near 214 Broughty Ferry Road', 'Dundee Road, Arbroath', '28 Railton Gardens, Arbroath', 'Ballumbie Road, Dundee, DD4 0PD', 'Cave near Tayside Street, Carnoustie', 'School', 'Cave near 28 Railton Gardens, Arbroath', 'Tayside Street, Carnoustie', 'Lothian Crescent', '28A Dura Street, Dundee', 'Arbroath', 'Gray Den, Dundee', 'Finavon Street, Dundee', 'Library on Dundee Road, Arbroath', 'Fort Street, Dundee', ""St Mary's Lane, Newport-on-Tay, DD6 8AH"", 'Turnberry Avenue, Dundee', '2 Alex King Way', ""St Mary's Lane, Newport-on-Tay"", 'Ballumbie Road, Dundee', 'Minto Place, Dundee', 'Commerce Street, Brechin, DD9 7BD', 'Auldbar Road, Forfar, DD8 2PD', 'Cave near Dundee Road, Arbroath'}",1195
41,16,2,14,1,7,7,0,1,"{'cafe', 'Coxton Park', 'Coxton Park Elgin', '11 Eastgate Inverness IV2 3PP', 'Home', 'tutoring center', 'Coxton Park Elgin IV30 8AZ', '9 Charles Cameron Place', 'fast food restaurant', '9 Charles Cameron Place Kyleakin', 'Park', 'Station Road Achnasheen IV22 2EE', '48 Orchard Park Beauly IV4 7DX', '11 Eastgate Inverness', '48 Orchard Park Beauly', 'Station Road Achnasheen', 'Inverness'}","{'near cafe', 'rural area', 'IV22 2EE', 'rural amusement park', '11 Eastgate, Inverness, IV2 3PP', 'Station Road, Achnasheen', 'Culduthel Park, Inverness', '48 Orchard Park, Beauly', 'swampy cult location', 'local swamp', 'Coxton Park, Elgin, IV30 8AZ', 'nearby swamp', ""fast food restaurant's playground"", 'amusement park', 'cafe', 'Culduthel Park, Inverness, IV2 4UY', '9 Charles Cameron Place, Kyleakin', 'Ness Walk, Inverness', 'Black Isle Road', 'Home', '11 Eastgate, Inverness', 'Coxton Park, Elgin', 'Forres', 'cult location', '48 Orchard Park, Beauly, IV4 7DX', 'Brumley Brae'}",1210
42,10,0,10,1,10,9,1,1,"{'Dee Street Banchory AB31 5HS', 'AB31', 'sports league', 'North', 'Street', 'Home', 'regular bar', 'Dee Street Banchory', 'North Road Insch', 'North Road Insch AB52 6XP', '37 North High Street AB45 2PA'}","{'Torrins', '37 North High Street, AB45 2PA', 'escalator at her home on North Road, Insch, AB52 6XP', 'storm drain at Dee Street, Banchory, AB31 5HS', 'swamp area', 'river close to her home at North Road, Insch', 'Rannes Street, Insch', 'Craigour Road, Torphins, AB31 4UE', 'storm drain adjacent to a river', 'local shopping mall', 'river', 'North Road, Insch', 'Edward Street 1 CB30SZ', 'Dee Street, Banchory, AB31 5HS', 'dock/marina', 'school', 'storm drain close to the marina', 'Craigour Road', 'local sports league', 'North Road, Insch, AB52 6XP', 'marina', 'swamp'}",1216
43,16,0,16,4,0,0,0,1,"{'daycare pickup', '1 Camdean Crescent Rosyth', 'Crescent Rosyth', '1 Crossroads Place', '53 Newton Crescent Rosyth', '16 Albert Street Rosyth', '12 Selvage Street Rosyth', '61 Harley Street Rosyth', '63 Parkside Street Rosyth', 'Kinghorn', '16', 'school pickup', 'Abbey Walk St Andrews', 'Burntisland Road Kinghorn', 'coffee shop', 'Street Rosyth', '1 Findlay Crescent Rosyth', 'Rosyth', '9 Lowry Place Rosyth', 'lunch meeting'}","{'16 Albert Street, Rosyth', '63 Parkside Street, Rosyth', '1 Findlay Crescent, Rosyth', '12 Selvage Street, Rosyth', 'Abbey Walk, St Andrews', '26 Bolam Drive, Burntisland', '61 Harley Street, Rosyth', '9 Lowry Place, Rosyth', '1 Canmore Street, Kinghorn', 'Burntisland Road, Kinghorn', '53 Newton Crescent, Rosyth', '1 Crossroads Place, Rosyth', '1 Camdean Crescent, Rosyth'}",1274
44,13,1,12,4,6,6,0,1,"{'1a The Auld Road G67 2RF', 'Road', '52a Sinclair Street Helensburgh G84 8TQ', 'Turret Crescent G13 2HG', '21 Rampart Avenue Glasgow', 'volunteer organization', 'program', 'Stirling Road Dumbarton', 'Street Helensburgh', 'Sinclair Street Helensburgh', 'Fulton Road', 'job', 'West Clyde Street Helensburgh G84 8ES', 'house', 'The', 'G84', 'Glasgow'}","{'concert venue', 'Stirling Road, Dumbarton, 86276', 'Sinclair Street, Helensburgh', '52a Sinclair Street, Helensburgh, G84 8TQ', 'school-related concert venue in Glasgow', 'closet', '21 Rampart Avenue, Glasgow', 'rehab center', 'Hall Road, Rhu, G84 8RR', 'Stirling Road, Dumbarton', 'concert venue near a military base', 'Edward Street 1 CB30SZ', 'rehab', '112-117 West Clyde Street, Helensburgh, G84 8ES', 'Fulton Road', 'Turret Crescent, G13 2HG', '1a The Auld Road, G67 2RF', 'school'}",1276
45,7,0,7,5,1,1,0,1,"{'dentist office', 'Road', 'medical appointments', '312 Greengairs Road Greengairs', 'Muirhall Road Perth', 'An', 'medical', '312 Greengairs Road', '312 Greengairs Road Greengairs ML6 7TQ', 'Home', '312 Greengairs', 'Muirhall Road Perth PH2 7BH'}","{'', '312 Greengairs Road, Greengairs, ML6 7TQ'}",1289
46,8,0,8,1,4,4,0,1,"{'Glengallen Road Oban PA34 4HH', 'Glengallen Road Oban', '1 Newark Street PA14 5PE', '1', '1 Customhouse Way PA15 1EG', 'Home', '1 Customhouse Way', '1 Newark Street', 'dance studio'}","{'Glengallen Road, Oban, PA34 4HH', 'dance studio near 1 Newark Street, PA14 5PE', 'Pencaitland', 'factory', '1 Customhouse Way, PA15 1EG', 'North Pier, Oban, PA34 5QD', 'factory at 1 Customhouse Way, PA15 1EG', 'Glengallen Road, Oban', 'factory in a foreign country', '1 Newark Street, PA14 5PE', 'school'}",1314
47,12,3,9,1,7,7,0,1,"{'Truce Road Glasgow', 'grocery store', 'Main Raod G84 0AH', 'West Clyde Street Helensburgh G84 8ES', 'evening classes', 'yoga class', '85 Bassett Avenue Glasgow', 'Acre Drive Glasgow', 'Stirling Road Dumbarton', 'West Clyde Street Helensburgh', 'Acre', 'Street Helensburgh', 'lunch meeting'}","{'West Clyde Street, Helensburgh', 'island', 'Truce Road, Glasgow', '112-117 West Clyde Street, Helensburgh', 'remote island', '63-65 Truce Road, Glasgow', 'Main Raod, G84 0AH', 'lunch meeting', 'amusement park', 'evening classes', 'remote sections of the park', 'entrance of an amusement park', '112-117 West Clyde Street, Helensburgh, G84 8ES', '85 Bassett Avenue, Glasgow', 'Main Road', 'untraveled areas of the island', 'island amusement park', 'Stirling Road, Dumbarton', 'Acre Drive, Glasgow', 'grocery store'}",1375
