,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
26,10,1,9,2,0,0,0,1,"{'Roy Bridge Road Spean Bridge PH34 4EU', '53 Cultybraggan Camp', 'assisted living facility', 'Atholl Road', 'Atholl Road Pitlochry', 'Cultybraggan Camp PH6 2AB', 'Roy Bridge Road Spean Bridge', 'park', 'Road', 'Atholl Road Pitlochry PH16 5LX', '53 Cultybraggan Camp PH6 2AB', 'Home'}","{'Home along Roy Bridge Road, Spean Bridge', 'Atholl Road, Pitlochry', 'Atholl Road', 'Atholl Road, Pitlochry, PH16 5LX', 'Roy Bridge Road, Spean Bridge, PH34 4EU', '53 Cultybraggan Camp, PH6 2AB', 'Roy Bridge Road, Spean Bridge'}",783
27,31,10,21,2,12,12,0,1,"{'study group', 'Street', 'Glamis Road Dundee', 'St', 'Turnberry Avenue', '3 Boniface Place', 'Road Dundee', 'Commerce Street Brechin DD9 7BD', '2 Dalgleish Road Dundee', 'skate park', '11 Panmure Terrace Dundee', 'university', 'Roseberry Street', 'East School Road Dundee', 'cafe', '28A Dura Street', '484 Perth Road Dundee', 'Road', 'Dundee', '12 South Esk Road Forfar DD8 3SJ', 'movie theater', '2', 'Minto Place Dundee', '541 South Road Dundee DD2 4FP', 'Road Dundee DD2', 'Commerce Street', 'Finavon Street', 'arcade', 'Ballumbie Road', 'Finavon', 'Ballumbie Road Dundee DD4 0PD', 'library', 'Kirsty Semple Way'}","{'study group', 'creative retreat spot', '19 Dalgleish Street, Tayport', '33 Blackness Avenue', '1 Alloway Place, Dundee', 'Ballumbie Road, Dundee', '39 Arthurstone Terrace', 'Tayport', '3 Boniface Place', 'abandoned mine', 'Glamis Road, Dundee', 'Arbroath', 'Alex King Way, Arbroath', 'East School Road, Dundee', '2 Dalgleish Road, Dundee', 'Dalgleish Street', 'Boniface Place', '12 South Esk Road, Forfar', 'old mine', '11 Panmure Terrace, Dundee', '541 South Road, Dundee', 'skate park', 'mine', 'secluded areas', 'local university campus', 'Roseberry Street', 'Arthurstone Terrace', 'cafe', 'Commerce Street, Brechin', 'storm drain', '484 Perth Road, Dundee', 'movie theater', 'mine area', 'grocery store', 'Commerce Street', 'Finavon Street', 'cave', 'Minto Place, Dundee', 'local mine', 'Findcastle Street, Dundee', 'Findcastle Street', 'library', 'Kirsty Semple Way'}",851
28,10,3,7,1,9,9,0,1,"{'physical', '312 Greengairs Road', '2', 'Leckerstone Farm Dunfermline', '2 Cramond Glebe Road Edinburgh', 'Leckerstone Farm', 'dialysis center', 'physical therapy clinic', '2 Cramond Glebe Road', 'Home', '312 Greengairs Road Greengairs'}","{'', ""cabin on her sister's property at 2 Cramond Glebe Road, Edinburgh"", 'Ladybank Road, Pitlessie', '34 Pettycur Bay, Kinghorn', 'Leckerstone Farm, Dunfermline', 'concert venue', 'warehouse near Leckerstone Farm, Dunfermline', 'roadhouse near 312 Greengairs Road', 'warehouse on Ladybank Road in Pitlessie', 'sports arena', 'dialysis center', 'warehouse', '2 Cramond Glebe Road, Edinburgh', 'concert venue near a local roadhouse', 'cabin', '312 Greengairs Road', 'dialysis center located at Leckerstone Farm, Dunfermline', 'physical therapy clinic', 'Camdean Lane, Rosyth', '8 Camdean Lane, Rosyth'}",857
29,20,6,14,5,4,4,0,1,"{'17 Whitehouse Road', '1 Goosecroft Road Stirling', 'West Murrayfield', 'West Murrayfield Stirling FK7 8NB', 'West Bridge Street', 'Foundry Loan Larbert', 'running group', '17 Whitehouse Road Stirling FK7 7XX', 'West Murrayfield Stirling', 'Ercall Road Brightons', '43 Union Road FK1 4PG', 'homeowners association', 'school pickup', 'Road', 'Glensburgh Road', 'Foundry Loan Larbert FK5 4AW', 'Glensburgh Road FK3 8XJ', '17 Whitehouse Road Stirling', 'regular bar', 'West Bridge Street Falkirk', 'workplace', 'West', 'Stirling', '43 Union Road', 'office'}","{'Bruce Street', 'Spittal Street', 'homeowners association meeting, 17 Whitehouse Road', 'Ercall Road', 'West Lodge Gardens', 'homeowners association meeting', '1 Arnothill', '43 Union Road', 'Foundry Loan', '17 Whitehouse Road', 'West Murrayfield', 'West Bridge Street', 'casino', 'zoo', 'Glensburgh Road zoo', 'field', 'school', 'school pickup', '1 Goosecroft Road', 'Kenilworth Drive', 'Glensburgh Road', 'Edward Street 1 CB30SZ', 'West Murrayfield Zoo'}",884
30,16,2,14,4,4,3,1,1,"{'Great North Road Muir of Ord IV6 7XR', 'Sir Walter Scott Drive Inverness', 'synagogue', 'Inverness', 'Drive Inverness', 'Hamilton Crescent IV30 4NW', 'Sir Walter Scott Drive Inverness IV2 6BZ', 'IV30', 'Road', 'Ord Drive Muir of Ord', '48 Orchard Park Beauly', 'Strothers Lane', 'Millburn Road Inverness', 'Longman Drive Inverness', 'professional networking events', 'Seafield Road Inverness', 'hair salon', 'grocery store', 'daycare pickup', '25 Southside Road'}","{'', 'shopping mall', 'synagogue', 'Station Road, Achnasheen', 'Hamilton Crescent, IV30 4NW', 'Seafield Road, Inverness', 'Millburn Road', 'Edward Street 1 CB30SZ', 'Sir Walter Scott Drive, Inverness, IV2 6BZ', 'school', 'Ord Drive, Muir of Ord', 'Great North Road, Muir of Ord, IV6 7XR', 'Longman Drive, Inverness', 'basement of an abandoned building on Harbour Road, Inverness', 'Culduthel Avenue, Inverness', '48 Orchard Park, Beauly', 'farm near Ord Drive, Muir of Ord', 'Strothers Lane'}",903
31,17,4,13,6,7,7,0,1,"{'Black Isle Road Muir of Ord IV6 7RR', 'university', 'Hamilton Drive IV30 4NN', 'Ness Walk Inverness', 'Inverness', 'Great North Road Muir of Ord', 'extracurricular activities', 'tutoring center', '25 Harbour Road', 'Road', 'Black Isle Road Muir of Ord', 'program', 'movie theater', 'Shore Street Inverness', 'Ness Walk Inverness IV3 5SF', 'Proby Street Maryburgh', '39 Greig Street', 'Sir Walter Scott Drive', '2 Linkwood Lane Elgin', 'arcade', 'Brumley Brae IV30 4NR', 'of', 'Coxton Park Elgin'}","{'Great North Road', 'military base', 'IV3 5SF', 'Inverness', 'Shore Street', 'Millburn Road', 'IV30 4NN', 'Elgin', '25 Harbour Road', 'Ness Walk', 'school bus stop', 'river', 'Mayne Road', 'IV30 4NR', '39 Greig Street', 'shed', 'Hamilton Drive', 'Brumley Brae', 'Maryburgh', 'closet', 'Harbour Road', 'school', 'Muir of Ord', '2 Linkwood Lane', 'Greig Street', 'vacation spot', 'Sir Walter Scott Drive', 'Edward Street 1 CB30SZ', 'Proby Street'}",908
32,5,0,5,3,4,4,0,1,"{'study group', '14 Higher Oakfield PH16 5HT', 'youth center', 'Caledonian Road Perth', 'PH2', 'Road', 'Road Perth', '6 Seggieden Place St Madoes PH2 7TU'}","{'Cross Street', 'Caledonian Road', 'public park', '14 Higher Oakfield', 'school', '6 Seggieden Place', 'mental health facility'}",951
33,17,5,12,1,6,6,0,1,"{'1 Newark Street PA14 5PE', '1 Customhouse Way PA15 1EG', 'Railway Pier Oban', 'school', 'Pier Oban', 'Railway Pier Oban PA34 4LW', 'volunteer organization', 'Road', 'Home', 'Pier Oban PA34', 'Gallanach Road PA34 4PE', 'Way', 'Gallanach Road', '1 Newark Street', '1', 'arcade', 'playground', 'North Pier Oban PA34 5QD'}","{'back road near the cemetery and shed', 'playground shed', 'back road near North Pier, Oban, PA34 5QD', 'back road', 'Railway Pier, Oban, PA34 4LW', '1 Customhouse Way, PA15 1EG', 'Park Mains, Erskine, PA8 7AL', 'Railway Pier, Oban', 'illegal site', 'hiking trails', 'waterfront', 'Gallanach Road', 'shed', 'Glengallen Road', 'North Pier, Oban', 'playground', 'hiking trail with a colleague near Gallanach Road', 'cemetery on Gallanach Road, PA34 4PE', 'Gallanach Road, PA34 4PE', 'school', 'shed at a volunteer organization site', '1 Newark Street, PA14 5PE', 'cemetery', '1 Newark Street', 'arcade', 'North Pier, Oban, PA34 5QD'}",962
34,28,9,19,5,2,2,0,1,"{'Village Green Road Stenton', 'Edinburgh', '40 Maritime Street', 'Street', 'Port', 'church', 'Houston Mains Livingston', '40 Woodhall Road Edinburgh', 'volunteer organization', 'mosque', 'fitness center', 'Grosvenor Street Edinburgh', 'West Craigs Industrial Estate', 'hobby group', 'office', '4', '40 Maritime Street Edinburgh', 'Drum Street', 'Unit 2 Regent Centre Linlithgow EH49 7HU', 'Carmondean Centre Road', 'Road', '17 Houston Mains Holdings Uphall EH52 6PA', '1 Duncan Court EH39 4RJ', 'EH39', '32 Glenorchy Road EH39 4QE', '5 The Village EH39 5HT', 'grocery store', '55 Easter Langside Crescent Dalkeith', 'West', 'dog park', '6 May Terrace EH39 4BA', 'St', 'Drum Street EH17 8QQ'}","{'Houston Mains, Livingston', '5-21 Grosvenor Street, Edinburgh', '40 Maritime Street', 'church', 'Village Green Road, Stenton', 'mosque', 'fitness center', '5-7 Drum Street, EH17 8QQ', '5-7 Drum Street', 'boat in the desert', 'Garden Place, Livingston', '55 Easter Langside Crescent, Dalkeith', 'West Craigs Industrial Estate', '17 Houston Mains Holdings, Uphall, EH52 6PA', 'desert', '1 Duncan Court, EH39 4RJ', 'hobby group', '5 Pheasant Walk, North Berwick', 'shelter on Drum Street', 'Carmondean Centre Road', '50 Howden Hall Road', 'Dalkeith', '5 The Village, EH39 5HT', '32 Glenorchy Road, EH39 4QE', 'lake', '40 Woodhall Road, Edinburgh', 'grocery store', '40 Maritime Street, Edinburgh', 'dog park', '6 May Terrace, EH39 4BA', 'Howden Hall Road'}",985
35,43,8,35,6,6,6,0,1,"{'bingo hall', 'synagogue', 'Mellor Court', '1 Canmore Street Kinghorn', 'Street', '7 Aithernie Drive Upper Largo', '9 Kilcruik Road', '28 Fairykirk Road Rosyth KY11 2QQ', '1 Canmore Street Kinghorn KY3 9RH', '8 Camdean Lane Rosyth', 'Place Rosyth KY11', 'Home', 'Milne Gardens Crail', 'Green', '8 Bowling Green Place Crail', 'West Green Crail KY10 3RD', 'Seaforth Place Burntisland KY3 9AX', 'Kilcruik Road', 'regular walking route', 'hospital', 'park', '7', '9', '8', 'Mellor Court Rosyth', 'assisted living facility', '28 Fairykirk Road Rosyth', 'living', '8 Bowling Green Place Crail KY10 3TG', 'Abbey Road Newburgh', '15 Milne Gardens', 'Road', 'North Street', 'Seaforth Place Burntisland', 'Place', '1 Dick Place Rosyth KY11 2JG', '1 Canmore Street', '9 Kilcruik Road Kinghorn KY3 9XH', '35 Fowler Street Cellardyke', 'Seaforth Place', 'West Green Crail', 'grocery store', '1', 'North Street Glenrothes KY7 5LT', '9 Kilcruik Road Kinghorn', 'physical therapy clinic', 'North Street Glenrothes', 'St', 'Rosyth'}","{'Burntisland Road', 'synagogue', 'bingo hall', 'Seaforth Place, Burntisland', 'Seaforth Place, Burntisland, KY3 9AX', '9 Kilcruik Road', '1 Canmore Street, Kinghorn', '42 Mid Shore', '8 Bowling Green Place, Crail', 'Milne Gardens, Crail', '1 Parkside Square, Rosyth', 'Hamilton Place, Rosyth', '6-9 West Green, Crail, KY10 3RD', 'abandoned mine', '8 Bowling Green Place, Crail, KY10 3TG', '9 Kilcruik Road, Kinghorn', 'Kilcruik Road', 'hospital', 'park', '15 Milne Gardens, Rosyth', 'mine', 'North Street, Glenrothes', 'North Street, Glenrothes, KY7 5LT', 'casino', '9-20 John Woods Houses, Upper Largo', '1 Canmore Street, Kinghorn, KY3 9RH', '7 Aithernie Drive, Upper Largo', '9 Kilcruik Road, KY3 9XH', '32 Hamilton Place, Rosyth', '1 Dick Place, Rosyth, KY11 2JG', '35 Fowler Street, Cellardyke', '18-21 Mellor Court, Rosyth', '28 Fairykirk Road, Rosyth, KY11 2QQ', '1 Canmore Street', 'Kilcruik Road, Kinghorn', 'Abbey Road, Newburgh', 'cave', 'Lodge Rise, Glenrothes, KY7 5TG', 'local mine', '6-9 West Green, Crail', ""St Margaret's Head, North Queensferry"", '8 Camdean Lane, Rosyth', 'Rosyth'}",1019
36,14,5,9,0,1,1,0,1,"{'movie theater', '16 Cleghorn Street', 'fast food restaurant', 'Road Dundee', 'Dundee Road Arbroath', '6 Lownie Road Forfar', 'Turnberry Avenue', 'Dundee', '484 Perth Road Dundee', 'Road', 'Minto Place', 'skate park', 'library', '11 Panmure Terrace Dundee'}","{'16 Cleghorn Street', 'military base', 'fast food restaurant', 'East School Road, Dundee', '6 Lownie Road, Forfar', 'local skate park', 'Turnberry Avenue', 'Dundee', 'Minto Place, Dundee', 'nearby movie theater', '11 Panmure Terrace, Dundee', '484 Perth Road, Dundee', 'library', 'Dundee Road, Arbroath'}",1077
37,4,1,3,1,8,8,0,1,"{'484 Perth Road Dundee', '312 Greengairs Road', '484 Perth Road Dundee DD2 1LR', 'Home', '312 Greengairs Road Greengairs'}","{'ferry', 'Greengairs', 'dense woodland', '312 Greengairs Road', 'secluded path', 'nearby forested areas', 'gas station', 'fairground', '312 Greengairs Road, Greengairs', 'beach', 'back road', '484 Perth Road, Dundee', '484 Perth Road, Dundee, DD2 1LR', 'forest'}",1143
38,18,5,13,7,2,2,0,1,"{'An', 'bingo hall', 'Park Mains Erskine PA8 7AL', '1 Customhouse Way PA15 1EG', 'Customhouse Way', '1 Customhouse Way', 'Park Mains', 'Railway Pier Oban', 'dialysis', 'Road', 'Railway Pier Oban PA34 4LW', 'Home', 'North Pier Oban', 'mosque', 'Larkfield Road Inverclyde PA16 0XN', 'Park Mains Erskine', 'Gallanach Road PA34 4PE', 'senior housing', 'grocery store', 'regular walking route', 'Larkfield Road', 'Gallanach Road', '1', 'Glengallen Road', 'North Pier Oban PA34 5QD'}","{'Railway Pier, Oban', 'Internet café', 'Park Mains, Erskine', '1 Customhouse Way', 'Larkfield Road', 'Gallanach Road', 'Amusement park', 'Edward Street 1 CB30SZ', 'North Pier, Oban', 'Glengallen Road', 'School', 'Mosque'}",1160
39,10,0,10,3,2,2,0,1,"{'study group', '3 Seals Craig View Burntisland', 'skate', 'music lessons', '43', 'Lochies Road Burntisland KY3 9JX', 'Lochies Road Burntisland', '7 Dollar Grove Burntisland KY3 0JZ', '97 Backmarch Road Rosyth', 'sports club', 'skate park', '7 Pitreavie Court Dunfermline', 'Burntisland'}","{'', 'Lochies Road, Burntisland', '3 Seals Craig View, Burntisland', '7 Dollar Grove, Burntisland, KY3 0JZ', '7 Pitreavie Court, Dunfermline', '43 The Temple, Lower Largo', 'Lochies Road, Burntisland, KY3 9JX', 'Castlandhill Road, Rosyth', 'skate park in North Queensferry', 'hospital-related facility', '97 Backmarch Road, Rosyth'}",1188
40,23,1,22,9,3,3,0,1,"{'Street', 'church', 'Road Dundee DD4', 'medical appointments', 'Dundee DD4', '214 Broughty Ferry Road', 'Home', 'Tayside Street Carnoustie DD7 6AX', 'meetings', 'Arbroath', '28 Railton Gardens Arbroath', 'Ballumbie Road Dundee', 'Road Dundee', '28 Railton Gardens', 'Commerce Street Brechin DD9 7BD', 'regular commute', '71 Lothian Crescent', 'Kirsty Semple Way Dundee', '2 Alex King Way', 'Dundee Road Arbroath DD11 2NQ', '28A Dura Street', 'Turnberry Avenue Dundee', 'Road', 'evening classes', 'Dundee', '28A Dura Street Dundee', 'professional networking', 'Tayside Street Carnoustie', '2', 'Dundee Road Arbroath', 'Turnberry Avenue Dundee DD2 3TP', 'library'}","{'28 Railton Gardens, Arbroath', ""St Mary's Lane, Newport-on-Tay"", '28A Dura Street, Dundee', 'Ballumbie Road, Dundee', ""St Mary's Lane, Newport-on-Tay, DD6 8AH"", 'Auldbar Road, Forfar, DD8 2PD', 'Tayside Street, Carnoustie, DD7 6AX', 'Finavon Street, Dundee', 'Arbroath', 'Gray Den, Dundee', 'Tayside Street, Carnoustie', 'Ballumbie Road, Dundee, DD4 0PD', ""King's Cross Road"", 'Dundee Road, Arbroath, DD11 2NQ', 'Fort Street, Dundee', 'Commerce Street, Brechin, DD9 7BD', 'Kirsty Semple Way, Dundee', 'Turnberry Avenue, Dundee, DD2 3TP', 'school', 'Broughty Ferry Road, Dundee', 'Lothian Crescent, Dundee', 'Edward Street 1 CB30SZ', 'Turnberry Avenue, Dundee', 'Minto Place, Dundee', 'Dundee Road, Arbroath'}",1195
41,15,3,12,2,7,7,0,1,"{'Inverness', 'cafe', 'Station Road Achnasheen', 'tutoring center', '9 Charles Cameron Place Kyleakin', 'Park', 'Station Road Achnasheen IV22 2EE', '48 Orchard Park Beauly', '11 Eastgate Inverness', 'Home', '48 Orchard Park Beauly IV4 7DX', 'fast food restaurant', '9 Charles Cameron Place', 'Coxton Park Elgin IV30 8AZ', '11 Eastgate Inverness IV2 3PP', 'Coxton Park', 'Coxton Park Elgin'}","{'48 Orchard Park, Beauly, IV4 7DX', 'Inverness', 'Coxton Park, Elgin', '16 Forbes Road, Forres', 'Forres', '11 Eastgate, Inverness', '48 Orchard Park, Beauly', 'fast food restaurant', 'Culduthel Park, Inverness, IV2 4UY', '9 Charles Cameron Place, Kyleakin', 'cult location', 'Black Isle Road', 'Orchard Park, Beauly', 'Brumley Brae', 'Charles Cameron Place, Kyleakin', 'cafe', 'Ness Walk, Inverness', 'swamp', 'amusement park', 'Culduthel Park, Inverness', 'Eastgate, Inverness, IV2 3PP', 'rural area', 'rural amusement park', 'swampy cult location', 'Coxton Park, Elgin, IV30 8AZ', 'local swamp', 'Station Road, Achnasheen, IV22 2EE', 'Station Road, Achnasheen'}",1210
42,10,0,10,1,7,6,1,1,"{'Dee Street Banchory AB31 5HS', 'North Road Insch AB52 6XP', 'AB31', 'Street', 'Dee Street Banchory', '37 North High Street AB45 2PA', 'sports league', 'North Road Insch', 'regular bar', 'North', 'Home'}","{'river', '37 North High Street, AB45 2PA', 'Craigour Road, Torphins, AB31 4UE', 'Dee Street, Banchory, AB31 5HS', 'local sports league', 'Edward Street 1 CB30SZ', 'school', 'Rannes Street, Insch', 'North High Street, AB45 2PA', 'storm drain', 'North Road, Insch, AB52 6XP', 'bar', 'swamp', 'marina', 'local shopping mall', 'Craigour Road', 'docks/marina'}",1216
43,17,1,16,3,2,2,0,1,"{'Kinghorn', '16 Albert Street Rosyth', 'Abbey Walk St Andrews', '16', 'coffee shop', '1 Findlay Crescent Rosyth', 'school pickup', '63 Parkside Street Rosyth', '1 Camdean Crescent Rosyth', 'Burntisland Road Kinghorn', '9 Lowry Place Rosyth', '53 Newton Crescent Rosyth', 'lunch meeting', '1 Crossroads Place', 'Street Rosyth', '61 Harley Street Rosyth', 'Crescent Rosyth', '12 Selvage Street Rosyth', 'daycare pickup', 'Rosyth'}","{'12 Selvage Street, Rosyth', 'Burntisland Road, Kinghorn', '1 Findlay Crescent, Rosyth', 'train', 'Kinghorn', '1 Crossroads Place, Rosyth', 'city', '16 Albert Street, Rosyth', '53 Newton Crescent, Rosyth', 'Edward Street 1 CB30SZ', 'school', '63 Parkside Street, Rosyth', '26 Bolam Drive, Burntisland', '9 Lowry Place, Rosyth', '1 Canmore Street, Kinghorn', 'Abbey Walk, St Andrews', '61 Harley Street, Rosyth', '1 Camdean Crescent, Rosyth'}",1274
44,13,1,12,4,8,8,0,1,"{'Sinclair Street Helensburgh', 'house', 'The', 'G84', 'Road', 'volunteer organization', 'program', 'Stirling Road Dumbarton', 'Turret Crescent G13 2HG', '1a The Auld Road G67 2RF', 'Fulton Road', 'Glasgow', 'Street Helensburgh', '21 Rampart Avenue Glasgow', 'West Clyde Street Helensburgh G84 8ES', 'job', '52a Sinclair Street Helensburgh G84 8TQ'}","{'closet at 52a Sinclair Street, Helensburgh, G84 8TQ', '21 Rampart Avenue, Glasgow', '112-117 West Clyde Street, Helensburgh, G84 8ES', 'concert venue near a military base', 'concert venue', 'school-related concert venue', 'Turret Crescent, G13 2HG', 'rehab center', 'outdoor festival near a school', 'closet at Stirling Road, Dumbarton', 'Hall Road, Rhu, G84 8RR', 'closet', 'school', 'Sinclair Street, Helensburgh', 'rehab', 'Stirling Road, Dumbarton', '1a The Auld Road, G67 2RF', 'Fulton Road', '52a Sinclair Street, Helensburgh, G84 8TQ', 'Edward Street 1 CB30SZ'}",1276
45,8,0,8,4,0,0,0,1,"{'312 Greengairs Road Greengairs ML6 7TQ', 'An', '312 Greengairs Road', 'dentist office', '312 Greengairs', 'medical appointments', 'Muirhall Road Perth', 'Road', 'medical', 'Home', 'Muirhall Road Perth PH2 7BH', '312 Greengairs Road Greengairs'}","{'Muirhall Road, Perth, PH2 7BH', 'An t-Sràid, PA34 5UG', '312 Greengairs Road, Greengairs, ML6 7TQ', '312 Greengairs Road, Greengairs'}",1289
46,8,0,8,1,3,3,0,1,"{'Glengallen Road Oban PA34 4HH', 'Glengallen Road Oban', '1 Newark Street PA14 5PE', '1 Customhouse Way PA15 1EG', '1 Customhouse Way', '1 Newark Street', '1', 'dance studio', 'Home'}","{'1 Customhouse Way, PA15 1EG', 'dance studio near 1 Newark Street, PA14 5PE', 'factory', 'factory at 1 Customhouse Way, PA15 1EG', 'Edward Street 1 CB30SZ', 'school', 'Pencaitland', '1 Newark Street, PA14 5PE', 'North Pier, Oban, PA34 5QD', 'Glengallen Road, Oban, PA34 4HH'}",1314
47,10,1,9,3,7,7,0,1,"{'Stirling Road Dumbarton', 'lunch meeting', 'Acre Drive Glasgow', 'grocery store', 'Truce Road Glasgow', 'West Clyde Street Helensburgh', 'Main Raod G84 0AH', 'yoga class', 'Street Helensburgh', '85 Bassett Avenue Glasgow', 'West Clyde Street Helensburgh G84 8ES', 'evening classes', 'Acre'}","{'Truce Road, Glasgow', 'evening classes', '85 Bassett Avenue, Glasgow', 'island', '63-65 Truce Road, Glasgow', '112-117 West Clyde Street, Helensburgh', 'Acre Drive, Glasgow', 'amusement park area', 'entrance of an amusement park', '112-117 West Clyde Street, Helensburgh, G84 8ES', 'Main Road', 'amusement park on an island', 'amusement park', 'Stirling Road, Dumbarton', 'island amusement park', 'remote island', 'Main Raod, G84 0AH'}",1375
48,38,7,31,4,1,1,0,1,"{'Mar Road Braemar AB35 5YN', 'bingo hall', 'Dee Street Banchory', 'Bog Road AB31 4JU', 'Street', '37', '14 East Park Inchmarlo', 'Mar Road Braemar', '10 Garden Wood Inchmarlo AB31 4AW', 'Park', 'Beltie Road', 'Bog Road', 'March Road Buckie AB56 1ER', 'Mill Road Insch AB52 6JA', 'Inchmarlo Road Banchory', 'park', 'community center', '10 Garden Wood Inchmarlo', 'Craigour Road', 'North Lane Archiestown', 'Road Insch', 'assisted living facility', '3', '37 North High Street', 'Rannes Street', '37 North High Street AB45 2PA', 'medical clinic', 'Rannes Street Insch AB52 6JJ', 'Road', 'North', 'Bridgend of Glenlivet Ballindalloch AB37 9BX', 'Mill Road Insch', 'Inchmarlo Road Banchory AB31 4AB', 'pharmacy', 'senior housing', 'Beltie Road AB31 4JT', 'Golden Knowes Road Aberdeenshire', 'adult day care', 'North Road Insch', 'physical therapy clinic', '10 East Cathcart Street', 'of', 'Seafield Circle Buckie AB56 5AD'}","{'Bridgend of Glenlivet, Ballindalloch, AB37 9BX', 'North Road, Insch, AB52 6JJ', 'Beltie Road, AB31 4JT', 'Mar Road, Braemar', 'Inchmarlo', 'North Road, Insch', 'Bog Road', 'Dee Street, Banchory', '37 North High Street, AB45 2PA', 'March Road, Buckie, AB56 1ER', 'Carmelite Street, Banff', 'Inchmarlo Road, Banchory, AB31 4AB', '10 Garden Wood, Inchmarlo', 'Bingo hall', '10 Garden Wood, Inchmarlo, AB31 4AW', 'North High Street', 'Mill Road, Insch', 'Pharmacy', 'Physical therapy clinic, Beltie Road, AB31 4JT', 'Craigour Road', 'Bog Road, AB31 4JU', 'Inchmarlo Road, Banchory', 'Mar Road, Braemar, AB35 5YN', 'Golden Knowes Road, Aberdeenshire', '37 North High Street', 'Bridgend of Glenlivet', 'Parking lot', 'Rannes Street', '14 East Park, Inchmarlo', 'Seafield Circle, Buckie, AB56 5AD', 'Craigour Road, Torphins, AB31 4UE', 'Mill Road, Insch, AB52 6JA', 'Rannes Street, Insch, AB52 6JJ', 'Community center, Mill Road, Insch, AB52 6JA', 'Craigour Road, Torphins', '10 East Cathcart Street'}",1381
