,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
82,15,9,6,0,0,0,0,1,"{'Geoffrey Williams', 'friend', 'Grace Baker', 'Suzanne Jones', 'Kerry Henderson', 'Naomi', 'Deborah Taylor', 'Oliver Schofield', 'friend Geraldine Williams', 'Kerry', 'colleague Kate Fox', 'Geraldine', 'foster mother Gillian Hussain', 'Nicola White', 'Colin'}","{'Kate Fox friend', 'Grace Baker other', 'Geraldine Williams friend', 'Gillian Hussain other', 'Suzanne Jones other', 'Kate Fox other', 'Nicola White other', 'Deborah Taylor other', 'Naomi Schofield other', 'Kerry Henderson other', 'Oliver Schofield other', 'Colin Taylor other', 'Geraldine Williams other', 'Gillian Hussain foster mother', 'Colin Taylor friend', 'Naomi Schofield family acquaintance', 'Grace Baker friend', 'Nicola White friend', 'Kerry Henderson friend', 'Geoffrey Williams other'}",8431
83,3,0,3,6,0,0,0,1,"{'friend', 'Albert Russell', 'Joyce', 'Eric', 'colleague', 'colleague Jack Harrison', 'grandmother', 'Lesley Jones friend', 'Caroline Harris'}",{'Caroline Harris close friend'},8435
84,13,7,6,2,0,0,0,1,"{'grandmother', 'friend', 'friend Lucy Collins', 'Bernard Ball grandfather', 'sister', 'Alexander Johnson', 'Fiona Houghton', 'Lucy Collins', 'colleague', 'grandfather', 'Fiona', 'friend Bethany Moran', 'sister Sara Houghton', 'Lewis Riley', 'brother'}","{'Brother worried', 'Lewis Riley friend', 'Alexander Johnson friend', 'Grandmother aid', 'Friend friend', 'Brother grandchild', 'Sara Houghton argument', 'Brother brother', 'Lucy Collins help', 'Brother argument', 'Grandmother argument', 'Sister friend', 'Sister concern', 'Friend argument', 'Sister argument', 'Acquaintance friend', 'Sister sister', 'Bethany Moran concern', 'Colleague missing', 'Bernard Ball argument', 'Brother weekly call', 'Colleague friend', 'Grandmother grandmother', 'Lucy Collins friend', 'Sara Houghton sister', 'Bethany Moran friend', 'Sister worried', 'Friend concern', 'Brother concern'}",8455
85,14,2,12,9,0,0,0,1,"{'Samantha Dyer', 'Green', 'Leah Martin', 'Catherine', 'Louis Mills', 'Edward Roberts friend', 'June Green', 'Rebecca Shaw', 'Mathew', 'colleague', 'aunt', 'grandmother', 'friend Jemma Dunn', 'Jonathan Dyer', 'Edward Roberts', 'friend Neil Mitchell', 'Beth Smith', 'brother Tom Taylor', 'colleague Tina Carey', 'Dyer', 'Andrew', 'Lee Dyer', 'brother'}","{'Tom Taylor brother', 'Louis Mills colleague', 'Samantha Dyer mother', 'Neil Mitchell friend', 'Catherine colleague', 'Jonathan Dyer self', 'Lee Dyer colleague', 'Rebecca Shaw colleague'}",8479
86,12,1,11,11,0,0,0,1,"{'daughter Kathryn Lambert', 'brother Connor Yates', 'sister', 'colleague', 'Kelly Lowe', 'Smith', 'Jonathan Patel', 'Lindsey Pratt', 'friend', 'Julia Cox colleague', 'Iain Wright', 'friend Bradley Smith', 'son', 'Jeremy Carter', 'daughter Vanessa Harris', 'Lee Thomas', 'Kim Smith', 'Lawrence', 'Joanne Smith', 'Julia Cox', 'Abdul Khan', 'daughter', 'Rhys'}","{""Kim's sister sister"", 'Bradley Smith friend', ""Kim's colleague friend"", ""Kim's friend friend"", ""Kim's son son"", ""Kim's daughter daughter""}",8488
87,0,0,0,10,0,0,0,11,"{'friend', 'Shane White', 'friend Deborah Jones', 'brother Iain Phillips', 'Elaine Read', 'colleague', 'colleague Thomas Brown', 'sister', 'daughter', 'colleague Kyle Harrison'}",{},8526
88,6,1,5,6,0,0,0,1,"{'Elizabeth Shaw', 'friend', 'Chelsea', 'Lewis Birch', 'Rhys Allen', 'daughter Beverley Douglas', 'Joshua McCarthy', 'Marian Birch', 'Birch', 'sister', 'brother', 'daughter'}","{'Marian Birch sister', 'Beverley Douglas daughter'}",8542
89,2,2,0,1,5,0,5,1,"{'Colin Middleton', 'foster mother', 'Ross Bennett'}","{'young male other', 'police other', 'foster mother mother', 'Colleague other', 'local resident other', 'Colin Middleton colleague', 'boy other', 'Colin Middleton other', 'foster mother other'}",8575
90,8,1,7,1,3,0,3,1,"{'grandfather Mohammed Bennett', 'Melanie Turnbull', 'June Ford', 'Dennis', 'Owen', 'friend', 'Luke', 'sister', 'Chloe Hall'}","{'sister 61805', 'sister 60976', 'friend 17534', 'grandchild 69847', 'sister 17534', 'Dennis friend', 'June Ford sister', 'friend 69847', 'friend 54505', 'friend 58287', 'sister 58287', 'Luke friend', ""Owen O'Brien brother"", 'friend 1098', 'Melanie Turnbull colleague', 'family 27898', 'friend 91891', 'Mohammed Bennett grandfather', 'family 61587'}",8579
91,6,3,3,2,1,0,1,1,"{'Maurice Turner', 'friend', 'Frank Garner', 'colleague', 'Justin Payne', 'brother Colin Scott', 'brother', 'Billy Ingram'}","{'Maurice Turner other', 'Maurice Turner brother', 'other other', 'Justin Payne friend', 'Billy Ingram friend', 'Colin Scott brother', 'friend friend'}",8597
92,5,2,3,12,0,0,0,1,"{'Josephine Reid', 'Hugh Thomas', 'Connor', 'colleague', 'Aaron Johnston', 'Craig Newton', 'friend', 'Leonard Ford', 'Mohammed Pritchard', 'Sarah Jones', 'foster father Matthew Adams', 'friend Marc Parker', 'Mohammed', 'Carl', 'foster mother', 'colleague Josephine Reid', 'Christine Smith'}","{'Matthew Adams foster father', 'Craig Newton friend', 'Marc Parker friend'}",8675
93,1,1,0,1,0,0,0,1,"{'Sian Smith', 'Deborah Freeman'}","{'Deborah Freeman accompanying', 'Deborah Freeman other'}",8700
94,8,0,8,6,0,0,0,1,"{'friend', 'Leslie Ward', 'Jacob Chamberlain', 'Charlie Shaw', 'grandmother Holly Edwards', 'Damian Scott', 'Hilary Stokes', 'colleague', 'Ian Hewitt', 'grandfather', 'sister', 'Hollie', 'brother', 'Alice Clarke'}","{'Ian Hewitt grandmother', 'Ian Hewitt sister', 'Ian Hewitt brother', 'Ian Hewitt family', 'Jacob Chamberlain friend', 'Ian Hewitt granddaughter', 'Hollie friend', 'Ian Hewitt friend', 'Ian Hewitt grandfather'}",8713
95,10,0,10,5,0,0,0,1,"{'Phillip', 'friend', 'son Francis Powell', 'Naomi Shaw', 'Naomi Murphy', 'daughter Judith Francis', 'Naomi', 'daughter Lucy Davies', 'daughter', 'Lynne Dixon', 'Dawn Nelson', 'colleague', 'sister', 'colleague Michael Jones', 'brother'}","{'Lynne Dixon brother', 'Lynne Dixon colleague', 'Lynne Dixon sister', 'Lynne Dixon friend', 'Lynne Dixon son', 'Lynne Dixon daughter', 'Lynne Dixon family friend', 'Lynne Dixon relative'}",8723
96,9,0,9,3,0,0,0,1,"{'Bartlett', 'Maureen Rogers', 'Grace', 'Hayley Booth', 'uncle Duncan Bartlett', 'Carolyn Bartlett', 'grandmother Charlotte Hunter', 'colleague', 'grandmother', 'Abbie Smith', 'Louis Bartlett', 'father'}","{'Louis Bartlett father', 'Louis Bartlett colleague', 'Louis Bartlett friend', 'Louis Bartlett uncle', 'Louis Bartlett sister', 'Louis Bartlett grandmother', 'Hayley Booth friend'}",8811
97,4,1,3,15,0,0,0,1,"{'foster', 'Ronald Hughes colleague', 'Ann', 'Dennis Mason', 'David Law', 'friend David Law', 'Debra Thomas', 'colleague', 'Katy Richards', 'foster father', 'Leonard', 'colleague Mohammad Rees', 'Irene', 'Maureen Bennett', 'friend', 'colleague Carl', 'Eileen Price', 'foster mother', 'Zoe Hunt'}","{'Leonard friend', 'David Law friend'}",8836
98,5,0,5,4,2,0,2,1,"{'daughter Jemma Morris', 'grandmother', 'sister Zoe Moore', 'Callum Moore', 'mother', 'son', 'Terence', 'sister', 'Moore'}","{'Jemma Morris reported', 'Zoe Moore family', 'online group involved', 'unknown reported', 'unknown sister'}",8870
99,20,4,16,1,0,0,0,1,"{'Dawn Butler', 'Damian', 'Phillip Fitzgerald', 'Bethan Mitchell', 'colleague Clare Palmer', 'Ronald Jones', 'colleague', 'aunt', 'grandmother', 'colleague Kate Roberts', 'Pauline Butler', 'son', 'Michelle King', 'Reece', 'friend Lynne Burns', 'grandfather', 'sister', 'Louis Gregory', 'father', 'brother', 'Robert Davies'}","{'her grandfather grandfather', 'her grandmother grandmother', 'her sister sister', 'Bethan Mitchell colleague', 'Louis Gregory brother', 'Robert Davies family friend', 'Clare Palmer colleague', 'Phillip Fitzgerald friend', 'her aunt aunt', 'Damian father', 'her father father', 'her brother brother', 'Dawn Butler aunt', 'Lynne Burns friend', 'Michelle King colleague', 'Reece other', 'her son son', 'Kate Roberts colleague'}",8919
100,4,0,4,0,0,0,0,1,"{'uncle Leigh Hancock', 'Hancock', 'father', 'Leon Hancock'}","{'Leon Hancock self', 'Leon Hancock father', 'Leon Hancock nephew'}",8940
101,12,5,7,1,0,0,0,1,"{'friend', 'Alexander Wilson', 'colleague Ross Barnes', 'Ross', 'Irene Morris', 'grandfather Karl Gregory', 'friend Ross Fox', 'Jay Hopkins', 'Ross Barnes', 'Duncan Turner', 'Victoria', 'friend Ross', 'grandmother Clare Wood'}","{'Karl Gregory grandfather', 'Clare Wood grandmother', 'Ross Fox friend', 'Alexander Wilson friend', 'Duncan Turner friend', 'Jay Hopkins grandson', 'friend friend', 'Ross Barnes colleague', 'Victoria friend'}",8957
102,15,8,7,7,0,0,0,1,"{'friend Diane Wall', 'Elaine Moore', 'grandfather Joshua', 'sister', 'Donald Thomas', 'colleague', 'Gareth Parker', 'brother Adrian Webb', 'grandmother', 'Fiona', 'Charles Mason', 'grandfather Joshua Murphy', 'Laura Goodwin', 'Thomas', 'friend', 'Jasmine', 'grandfather', 'Julia Atkinson', 'sister Rachel Rogers', 'sister Louise Thomas', 'brother', 'uncle'}","{'Diane Wall friend', 'Charles Mason other', 'Elaine Moore other', 'Diane Wall other', 'Jasmine other', 'Joshua Murphy grandfather', 'Rachel Rogers sister', 'Louise Thomas sister', 'Adrian Webb brother'}",8990
103,14,1,13,1,0,0,0,1,"{'friend', 'foster', 'Janet Faulkner', 'Janet Faulkner colleague', 'Gordon Nicholls', 'foster mother Jennifer', 'foster mother Jennifer Kelly', 'Garry', 'Stuart White', 'colleague Elaine', 'colleague Katherine Davis', 'colleague', 'Nicholas Butler', 'foster father', 'Rhys Martin'}","{'Janet Faulkner friend', 'Katherine Davis friend', 'Garry friend', 'Stuart White friend', ""Elaine O'Neill friend"", 'Jennifer Kelly foster mother', 'Gordon Nicholls friend', 'Nicholas Butler friend', 'Colleague friend'}",9003
104,9,1,8,0,0,0,0,1,"{'colleague Dennis Shaw', 'friend', 'Jodie Jones', 'Dennis Shaw', 'colleague', 'Arthur McCarthy', 'daughter', 'Shannon', 'Rachel McCarthy'}","{'Shannon McCarthy daughter', 'Rachel McCarthy daughter', 'Dennis Shaw friend', 'Arthur McCarthy self', 'Dennis Shaw colleague', 'Jodie Jones friend'}",9023
105,14,1,13,1,0,0,0,1,"{'Foster', 'friend', 'Stephen', 'Derek White', 'Charlotte Pearce', 'colleague Shannon Baldwin', 'friend Derek Wilson', 'foster father', 'colleague', 'colleague Max Edwards', 'Dawn Parkes', 'Melanie Davies', 'Frances Williams', 'Thomas Wood', 'June Allen'}","{'Thomas Wood foster father', 'Derek Wilson friend', 'Charlotte Pearce friend', 'Thomas Wood father', 'Max Edwards friend', 'Dawn Parkes friend', 'Shannon Baldwin friend', 'Stephen friend', 'June Allen friend', 'Frances Williams friend', 'Colleague family member'}",9039
106,4,3,1,3,0,0,0,1,"{'Melissa', 'Nicole Pickering', 'Kate Harris', 'colleague', 'friend Kate Harris', 'Craig', 'uncle'}","{'Colleague other', 'Kate Harris friend', 'Uncle other'}",9062
107,13,6,7,1,10,0,10,1,"{'friend', 'Barbara Clements', 'foster', 'Chelsea Ferguson', 'Harriet Robson colleague', 'Lewis Edwards', 'Lewis Edwards colleague', 'foster mother', 'Anne Evans', 'Lynne Tucker', 'Lynne', 'foster father', 'Sian Waters', 'Melissa Arnold'}","{'Lynne Tucker Lynne Tucker', 'Chelsea Ferguson possible cult connection', 'Lewis Edwards friend', 'self-harm self-harm', 'Lynne Tucker friend', 'possible witness possible witness', 'Sian Waters foster mother', 'neighbor neighbor', '32 Caledonia Court 32 Caledonia Court', 'Barbara Clements neighbor', 'Barbara Clements Barbara Clements', 'foster mother foster mother', 'Harriet Robson friend', 'older children possible cult connection', 'friend friend', 'possible cult connection possible cult connection', 'unknown group possible cult connection', 'foster father foster father', 'Lynne Tucker possible cult connection', 'family family', 'alleyway alleyway', 'family member family member', 'Melissa Arnold Melissa Arnold'}",9095
108,7,1,6,11,2,0,2,1,"{'colleague Vanessa Wilson', 'Joanne', 'Gareth', 'Nixon', 'Clive Stephenson', 'colleague', 'Fiona', 'Joel Collins', 'Karl Watts', 'Charlene Nixon sister', 'Rosemary Dawson', 'son', 'Charlene', 'Damian Scott', 'Ellie', 'Charlene Nixon', 'Brett Nixon', 'daughter'}","{'son 100558', 'son 71001', 'son 74830', 'son 70369', 'son 47982', 'grandchild 68842', 'son 87645', 'son 73669', 'son 100547', 'son 16036', 'son 100551', 'son 56422', 'son 64688', 'son 25015', 'son 100561', 'son 55527', 'son 17043', 'son 100564', 'son 88426', 'son 68842', 'son 100554', 'son 95563', 'son 17211', 'son 26869', 'son 63075', 'son 100560', 'son 70578', 'Charlene Nixon sister', 'son 100563', 'son 49751', 'son 15966', 'neighbor 74830', 'Joanne friend', 'son 93764'}",9126
109,6,0,6,2,6,0,6,1,"{'Sylvia Jenkins', 'friend', 'Bradley Lee', 'colleague', 'Jenna Watkins', 'foster father', 'Christian Lee', 'Caroline Payne'}","{'foster caregiver unknown', 'family member unknown', 'friend unknown', 'family acquaintance Kenneth Smith', 'spouse unknown', 'roommate unknown', 'foster caregiver Sylvia Jenkins', 'relative unknown', 'neighbor unknown', 'friend Christian Lee', 'friend Jenna Watkins', 'foster father Bradley Lee', 'foster family unknown', 'friend Kelly Garner'}",9156
110,4,0,4,13,0,0,0,1,"{'friend', 'Stacey Morris', 'Antony Turner', 'friend Duncan Dyer', 'colleague Fiona Smith', 'Stacey', 'Stacey Byrne', 'Deborah Adams', 'foster mother', 'colleague Cameron Marsh', 'colleague', 'Clive Ward foster father', 'Alexander Thomas', 'Sharon Matthews', 'Suzanne Powell', 'colleague Deborah Adams', 'Joshua Murray'}",{'Deborah Adams friend'},9212
111,10,0,10,1,0,0,0,1,"{'Terry', 'Rose', 'Lindsey Berry', 'Julia Rose', 'Helen Farmer', 'colleague', 'Dorothy Mason', 'Paul Murphy', 'Jacqueline', 'Donald', 'Duncan Mills'}","{'Paul Murphy foster father', 'Donald colleague', 'Julia Rose friend', 'Duncan Mills colleague', 'Helen Farmer friend', 'Lindsey Berry friend', 'Terry colleague', 'Jacqueline colleague'}",9219
112,4,3,1,1,0,0,0,1,"{'Garry Jones', 'friend', 'Charlie Ward', 'colleague', 'Ben Whitehead'}","{""Ben Whitehead's mother other"", 'Garry Jones other', 'friend other', 'Charlie Ward other'}",9243
113,9,3,6,2,0,0,0,1,"{'friend', 'colleague Jasmine Dobson', 'colleague Maria Smith', 'Joanne Jackson', 'Kayleigh Houghton', 'Benjamin', 'colleague', 'Mandy', 'Gerard Hooper', 'Ronald Wilkinson foster father', 'Wayne Price'}","{'Friend Wayne Price', 'Foster Family Ronald Wilkinson', 'Colleague Lynne Miah', 'Colleague Maria Smith', 'Friend Benjamin', 'Colleague Colleague', 'Friend Mandy', 'Friend Colleague', 'Colleague Joanne Jackson', 'Colleague Jasmine Dobson'}",9274
114,10,6,4,15,0,0,0,1,"{'Teresa Burke', 'Samantha Fry', 'Glen Moran', 'Malcolm Smith', 'colleague', 'grandmother', 'Smith', 'Darren Jordan', 'Jennifer Walton', 'Brett Hill', 'friend Teresa Burke', 'friend', 'colleague Dominic Preston', 'Gerald Moore', 'uncle Charlie Smith', 'mother', 'son', 'Glen Moran friend', 'brother Gerald Moore', 'Glen', 'Terence Mason', 'grandfather', 'Heather', 'father', 'uncle'}","{'Grandfather grandfather', 'Grandmother grandmother', 'Son son', 'Friend friend', 'Father father', 'Brother brother', 'Colleague colleague'}",9315
115,15,2,13,2,4,0,4,1,"{'Janice', 'Lewis Goodwin', 'Kerry Chapman', 'Hale', 'colleague', 'Eileen Wilson', 'colleague Simon Robinson', 'daughter Megan Ward', 'friend', 'Conor Hale', 'son', 'sister Diana Hale', 'colleague Ashleigh Lee', 'Jonathan', 'sister Diana', 'sister', 'brother'}","{'daughter Megan Ward', 'friend Ashleigh Lee', 'other unknown', 'friend unknown', 'spouse unknown', 'roommate unknown', 'neighbor unknown', 'sister Diana Hale', 'son unknown', 'friend Kerry Chapman', 'friend Jonathan', 'friend Simon Robinson', 'friend Janice', 'son Lewis Goodwin', 'brother unknown'}",9354
116,7,4,3,1,2,0,2,1,"{'Patel', 'friend', 'Joanne Patel', 'colleague', 'grandfather', 'aunt Maria Patel', 'Grace Green', 'uncle'}","{'aunt Maria Patel', 'uncle other', 'grandfather other', 'neighbor other', 'friend other', 'family other', 'friend Grace Green'}",9505
117,12,6,6,2,3,0,3,1,"{'friend', 'Arthur Fowler', 'Gerard Foster', 'Mohammed', 'foster father Karl Moore', 'Jasmine Parsons', 'Kathryn Francis', 'Lauren Clark', 'colleague', 'colleague Naomi Thorpe', 'Julie', 'colleague Kim Chapman', 'Richard Hall', 'Russell Rowley'}","{""Russell's father other"", 'Richard Hall friend', 'Gerard Foster other', 'Arthur Fowler other', 'another child other', 'Kim Chapman other', 'Jasmine Parsons other', 'Lauren Clark other', 'a foster family member other', 'Naomi Thorpe other', 'Mohammed other', 'a relative other', 'a friend friend', 'Kathryn Francis other', 'a colleague other', ""a friend's relative other"", 'Karl Moore other'}",9509
118,8,1,7,0,0,0,0,1,"{'Carl Smith', 'Tom Tyler', 'colleague', 'daughter', 'son', 'daughter Geraldine Adams', 'Katie Wood', 'Julia Brown'}","{'Carl Smith friend', ""Tom Tyler's daughter daughter"", 'Katie Wood friend', ""Tom Tyler's son son"", 'Julia Brown friend', 'Colleague friend', 'Geraldine Adams daughter'}",9516
119,16,4,12,4,0,0,0,2,"{'Lynda Barnes', 'Melissa', 'mother Jane Roberts', 'Roberts', 'colleague', 'aunt', 'grandmother', 'friend', 'Joe Roberts', 'John Jones', 'Michelle Roberts', 'sister Gail Johnson', 'son', 'Susan Roberts', 'sister', 'grandfather', 'colleague Michael Jones', 'son Jamie Wood', 'daughter', 'uncle'}","{'Michelle Roberts self', 'Jamie Wood son', 'Lynda Barnes friend', 'Gail Johnson sister', 'Joe Roberts uncle', 'Jane Roberts mother', 'Melissa acquaintance', 'Michael Jones colleague'}",9545
120,16,6,10,3,0,0,0,1,"{'Green', 'Kirsty', 'friend Leon Dixon', 'Mitchell Mills', 'colleague', 'Wendy White', 'friend', 'Ashley Turnbull', 'Annette', 'Ashley', 'Jayne White', 'Ashley Berry', 'colleague Abbie', 'Katy', 'Pauline Saunders', 'sister', 'colleague Abbie Richardson', 'brother', 'Mitchell Mills colleague'}","{'Annette friend', 'Ashley Berry sister', 'Wendy White daughter', 'brother other', 'Abbie Richardson other', 'Mitchell Mills friend', 'Mitchell Mills other', 'Katy friend', 'friend other', 'Leon Dixon friend', 'Abbie Richardson friend', 'sister other', 'Kirsty other', 'Wendy White sister'}",9579
121,2,2,0,3,0,0,0,1,"{'Stanley Hawkins', 'friend', 'foster mother', 'colleague', 'Michelle Stevens'}","{'colleague friend', 'colleague other', 'friend friend', 'friend other'}",9590
122,12,2,10,4,0,0,0,1,"{'grandmother', 'friend', 'Charlie Walker', 'Frank Wood', 'mother Francesca Bishop', 'Lesley Shah', 'Rebecca Carter', 'son', 'Bishop', 'Joshua Morris', 'aunt', 'sister', 'Andrea', 'Samuel Bishop', 'brother', 'son Michael Miah'}","{'Francesca Bishop mother', 'Joshua Morris family member', 'Charlie Walker estranged relative', 'Michael Miah son', 'Rebecca Carter family friend', 'Frank Wood friend', 'Francesca Bishop estranged relative', 'Michael Miah estranged relative', 'Charlie Walker son', 'Andrea friend', 'Lesley Shah family friend', 'Frank Wood family friend', 'Joshua Morris friend'}",9610
123,7,2,5,1,0,0,0,1,"{'colleague Heather Morgan', 'friend', 'colleague', 'Stephen', 'Mathew Cox', 'foster father', 'Dean Murray', 'Sara Wilkinson colleague'}","{'Sara Wilkinson romantic interest', 'Mathew Cox colleague', 'Stephen colleague', 'Christine Williams friend', 'Heather Morgan colleague', 'foster father family member', 'friend friend'}",9635
124,9,2,7,0,0,0,0,1,"{'Ricky Smith', 'friend', 'Rachael', 'Sandra Smith sister', 'Marie', 'Amanda Smith', 'Smith', 'Amanda', 'Sandra Smith'}","{'Sandra Smith sister', 'Amanda Smith aunt', 'Marie friend', 'friend friend', 'Rachael friend'}",9650
125,3,1,2,2,4,0,4,1,"{'colleague', 'Mary Houghton', 'sister Amy Steele', 'Gerald Steele', 'father'}","{'volunteer other', 'Mary Houghton friend', 'colleague friend', 'roommate other', 'father father', 'friend other', 'family family'}",9687
126,2,1,1,1,1,0,1,1,"{'Damien', 'colleague', 'Clive Clarke'}","{'Clive Clarke other', ""Clive's family other"", ""Clive's colleague other""}",9737
127,9,2,7,0,0,0,0,1,"{'Sophie Walker', 'friend', 'Philip Hunt', 'Aimee Whitehead', 'Anna Atkinson', 'foster mother', 'colleague', 'Yvonne Patel colleague', 'Katie Newton'}","{'Philip Hunt friend', 'Katie Newton other', 'Anna Atkinson other', ""Aimee Whitehead's foster mother mother"", ""Aimee Whitehead's foster guardian other"", 'Yvonne Patel other', ""Aimee Whitehead's colleague other"", 'Sophie Walker friend'}",9863
128,5,2,3,1,1,0,1,1,"{'Sian Thomas', 'friend', 'Helen', 'foster father', 'Maria', 'friend Stephen Bibi'}","{'Helen family member', 'friends family member', 'Maria friend', 'foster father father', 'Stephen Bibi friend'}",9873
129,11,5,6,1,2,0,2,1,"{'friend', 'Tony Evans', 'Hayley', 'colleague Anna Davies', 'son', 'son Francis Daniels', 'colleague', 'brother Scott Riley', 'Marilyn Houghton', 'friend Mohamed Norris', 'Kieran Howard', 'daughter'}","{'Kieran Howard son', 'Hayley Evans daughter', 'staff other', 'son other', 'Anna Davies other', 'daughter other', 'family other', 'friend other', 'Scott Riley brother', 'Mohamed Norris friend', 'Marilyn Houghton friend'}",9886
130,12,8,4,1,1,0,1,1,"{'friend', 'colleague Carly Hardy', 'daughter Georgia Rhodes', 'Michelle Rogers', 'son', 'colleague', 'Ashleigh', 'Ricky Burns', 'Emily Archer', 'sister', 'David Davidson', 'brother', 'Patrick'}","{'Carly Hardy other', 'Son other', 'Close Friend other', 'Georgia Rhodes mother', 'Friend other', 'Patrick other', 'Ashleigh other', 'Ricky Burns friend', 'Former Colleague other', 'Colleague other', 'Emily Archer friend', 'Georgia Rhodes daughter', 'Sister other', 'Michelle Rogers friend', 'Family other', 'Brother other'}",9906
131,7,6,1,1,0,0,0,1,"{'Pauline Morgan', 'grandfather Max Begum', 'grandfather', 'grandmother', 'Norman', 'Lynne Ellis aunt', 'Lynne Ellis', 'daughter'}","{'grandmother other', 'daughter daughter', 'Lynne Ellis aunt', 'grandfather other', 'Norman other', 'Max Begum grandfather', 'daughter friend'}",9950
132,15,7,8,4,0,0,0,1,"{'Annette Kirk', 'Todd', 'grandmother Annette Kirk', 'mother Teresa Todd', 'Gareth Jones', 'Lee', 'Carolyn Todd', 'grandmother Rachael Moore', 'Harriet Todd', 'Jasmine Todd', 'Leslie', 'Allan', 'Naomi', 'mother', 'aunt Harriet Todd', 'grandfather', 'sister', 'father', 'uncle'}","{'Gareth Jones other', 'Leslie other', 'Naomi sister', 'Jasmine Todd sister', 'Harriet Todd aunt', 'Allan other', 'Annette Kirk grandmother', 'Rachael Moore grandmother', 'Teresa Todd mother'}",9960
133,13,9,4,0,2,0,2,1,"{'Alexandra', 'friend', 'Debra Walker', 'George', 'Ruth', 'Zoe', 'Aimee Walker', 'Walker', 'colleague', 'grandmother', 'Andrea', 'brother', 'Jennifer Middleton'}","{' Aimee  other', ' Ruth  other', ' George  other', ' brother Bart  other', ' Alexandra  other', ' Zoe  friend', ' colleague  colleague', ' neighbor  neighbor', ' family member  family member', ' grandmother  grandmother', ' friend  friend', ' Andrea  friend', ' Jennifer Middleton  other', ' brother  brother', ' Debra Walker  other'}",9974
